,year1,tag_name,amount
2454,1994,Leadership,0
2455,1994,LGBT,0
2456,1994,Library,0
2457,1994,Life,1
2458,1994,Literature,0
2459,1994,Live music,0
2460,1994,Love,0
2461,1994,MacArthur grant,0
2462,1994,Machine learning,0
2463,1994,Magic,0
2464,1994,Manufacturing,0
2465,1994,Map,0
2466,1994,Marine biology,0
2467,1994,Marketing,0
2468,1994,Markets,0
2469,1994,Mars,0
2470,1994,Materials,0
2471,1994,Math,1
2472,1994,Media,0
2473,1994,Medical imaging,0
2474,1994,Medical research,0
2475,1994,Medicine,0
2476,1994,Meditation,0
2477,1994,Meme,0
2478,1994,Memory,0
2479,1994,Men,0
2480,1994,Mental health,0
2481,1994,Microbes,0
2482,1994,Microbiology,0
2483,1994,Microfinance,0
2484,1994,Microsoft,0
2485,1994,Middle East,0
2486,1994,Military,0
2487,1994,Mind,0
2488,1994,Mindfulness,0
2489,1994,Mining,0
2490,1994,Mission blue,0
2491,1994,Mobility,0
2492,1994,Molecular biology,1
2493,1994,Money,0
2494,1994,Monkeys,0
2495,1994,Moon,0
2496,1994,Morality,0
2497,1994,Motivation,0
2498,1994,Movies,0
2499,1994,Museums,0
2500,1994,Music,0
2501,1994,Nanoscale,0
2502,1994,Narcotics,0
2503,1994,NASA,0
2504,1994,Natural disaster,0
2505,1994,Natural resources,0
2506,1994,Nature,0
2507,1994,Neurology,0
2508,1994,Neuroscience,0
2509,1994,New York,0
2510,1994,News,0
2511,1994,Nobel prize,0
2512,1994,Nonviolence,0
2513,1994,Novel,0
2514,1994,Nuclear energy,0
2515,1994,Nuclear weapons,0
2516,1994,Obesity,0
2517,1994,Oceans,0
2518,1994,Oil,0
2519,1994,Online video,0
2520,1994,Open-source,0
2521,1994,Opioids,0
2522,1994,Origami,0
2523,1994,Pain,0
2524,1994,Painting,0
2525,1994,Paleontology,0
2526,1994,Pandemic,0
2527,1994,Parenting,0
2528,1994,Peace,0
2529,1994,Performance,0
2530,1994,Performance art,0
2531,1994,Person,0
2532,1994,Personal growth,0
2533,1994,Personality,0
2534,1994,Pharmaceuticals,0
2535,1994,Philanthropy,0
2536,1994,Philosophy,0
2537,1994,Photography,0
2538,1994,Physics,0
2539,1994,Physiology,0
2540,1994,Piano,0
2541,1994,Planets,0
2542,1994,Plants,0
2543,1994,Plastic,0
2544,1994,Play,0
2545,1994,Poetry,0
2546,1994,Policy,0
2547,1994,Politics,0
2548,1994,Pollution,0
2549,1994,Population,0
2550,1994,Potential,0
2551,1994,Poverty,0
2552,1994,Prediction,0
2553,1994,Pregnancy,0
2554,1994,Presentation,0
2555,1994,Primates,0
2556,1994,Prison,0
2557,1994,Privacy,0
2558,1994,Product design,0
2559,1994,Productivity,0
2560,1994,Programming,1
2561,1994,Prosthetics,0
2562,1994,Protests,0
2563,1994,Psychology,0
2564,1994,PTSD,0
2565,1994,Public health,0
2566,1994,Public spaces,0
2567,1994,Quantum physics,0
2568,1994,Race,0
2569,1994,Refugees,0
2570,1994,Relationships,0
2571,1994,Religion,0
2572,1994,Resources,0
2573,1994,Rivers,0
2574,1994,Robots,0
2575,1994,Rocket science,0
2576,1994,Sanitation,0
2577,1994,Science,1
2578,1994,Science and art,0
2579,1994,Science Fiction,0
2580,1994,Security,0
2581,1994,Self,0
2582,1994,Senses,0
2583,1994,Sex,0
2584,1994,Sexual violence,0
2585,1994,Shopping,0
2586,1994,Sight,0
2587,1994,Simplicity,0
2588,1994,Singer,0
2589,1994,Skateboarding,0
2590,1994,Slavery,0
2591,1994,Sleep,0
2592,1994,Smell,0
2593,1994,Social change,0
2594,1994,Social media,0
2595,1994,Social science,0
2596,1994,Society,0
2597,1994,Sociology,0
2598,1994,Software,0
2599,1994,Solar energy,0
2600,1994,Solar system,0
2601,1994,Sound,0
2602,1994,South America,0
2603,1994,Space,0
2604,1994,Speech,0
2605,1994,Spoken word,0
2606,1994,Sports,0
2607,1994,Start-up,0
2608,1994,State-building,0
2609,1994,Statistics,0
2610,1994,Stigma,0
2611,1994,Storytelling,0
2612,1994,Street art,0
2613,1994,String theory,0
2614,1994,Student,0
2615,1994,Submarine,0
2616,1994,Success,0
2617,1994,Suicide,0
2618,1994,Sun,0
2619,1994,Surgery,0
2620,1994,Surveillance,0
2621,1994,Sustainability,0
2622,1994,Synthetic biology,0
2623,1994,Syria,0
2624,1994,Teaching,0
2625,1994,Technology,1
2626,1994,TED Books,0
2627,1994,TED en Espa\'f1ol,0
2628,1994,TED Fellows,0
2629,1994,TED Prize,0
2630,1994,TED Residency,0
2631,1994,TED-Ed,0
2632,1994,TEDMED,0
2633,1994,TEDNYC,0
2634,1994,TEDx,0
2635,1994,TEDYouth,0
2636,1994,Telecom,0
2637,1994,Telescopes,0
2638,1994,Television,0
2639,1994,Terrorism,0
2640,1994,Theater,0
2641,1994,Time,0
2642,1994,Toy,0
2643,1994,Trafficking,0
2644,1994,Transgender,0
2645,1994,Transportation,0
2646,1994,Travel,0
2647,1994,Trees,0
2648,1994,Trust,0
2649,1994,Typography,0
2650,1994,United States,0
2651,1994,Universe,0
2652,1994,Urban,0
2653,1994,Urban planning,0
2654,1994,Vaccines,0
2655,1994,Violence,0
2656,1994,Violin,0
2657,1994,Virtual reality,0
2658,1994,Virus,0
2659,1994,Visualizations,0
2660,1994,Vocals,0
2661,1994,Vulnerability,0
2662,1994,War,0
2663,1994,Water,0
2664,1994,Weather,0
2665,1994,Web,0
2666,1994,Wikipedia,0
2667,1994,Wind energy,0
2668,1994,Women,0
2669,1994,Women in business,0
2670,1994,Work,0
2671,1994,Work-life balance,0
2672,1994,World cultures,0
2673,1994,Writing,0
2674,1994,Wunderkind,0
2675,1994,Youth,0
2676,1998,3d printing,0
2677,1998,Addiction,0
2678,1998,Adventure,0
2679,1998,Advertising,0
2680,1998,Africa,0
2681,1998,Aging,0
2682,1998,Agriculture,0
2683,1998,AI,2
2684,1998,AIDS,0
2685,1998,Aircraft,0
2686,1998,Algorithm,0
2687,1998,Alternative energy,0
2688,1998,Alzheimer's,0
2689,1998,Ancient world,0
2690,1998,Animals,1
2691,1998,Animation,0
2692,1998,Antarctica,0
2693,1998,Anthropocene,0
2694,1998,Anthropology,0
2695,1998,Ants,0
2696,1998,Apes,0
2697,1998,Archaeology,0
2698,1998,Architecture,0
2699,1998,Art,1
2700,1998,Arts,0
2701,1998,Asia,0
2702,1998,Asteroid,0
2703,1998,Astrobiology,0
2704,1998,Astronomy,0
2705,1998,Atheism,0
2706,1998,Augmented reality,0
2707,1998,Autism,0
2708,1998,Autism spectrum disorder,0
2709,1998,Bacteria,0
2710,1998,Beauty,1
2711,1998,Bees,0
2712,1998,Behavioral economics,0
2713,1998,Best of the Web,0
2714,1998,Big bang,0
2715,1998,Big problems,0
2716,1998,Biodiversity,0
2717,1998,Bioethics,0
2718,1998,Biology,0
2719,1998,Biomechanics,0
2720,1998,Biomimicry,0
2721,1998,Bionics,0
2722,1998,Biosphere,0
2723,1998,Biotech,0
2724,1998,Birds,0
2725,1998,Blindness,0
2726,1998,Blockchain,0
2727,1998,Body language,1
2728,1998,Books,0
2729,1998,Botany,0
2730,1998,Brain,0
2731,1998,Brand,0
2732,1998,Brazil,0
2733,1998,Buddhism,0
2734,1998,Bullying,0
2735,1998,Business,0
2736,1998,Cancer,0
2737,1998,Capitalism,0
2738,1998,Cars,0
2739,1998,Cello,0
2740,1998,Charter for compassion,0
2741,1998,Chemistry,0
2742,1998,Children,1
2743,1998,China,0
2744,1998,Choice,0
2745,1998,Christianity,0
2746,1998,Cities,0
2747,1998,Climate change,0
2748,1998,Cloud,0
2749,1998,Code,0
2750,1998,Cognitive science,0
2751,1998,Collaboration,0
2752,1998,Comedy,0
2753,1998,Communication,1
2754,1998,Community,0
2755,1998,Compassion,0
2756,1998,Complexity,0
2757,1998,Composing,0
2758,1998,Computers,0
2759,1998,Conducting,0
2760,1998,Consciousness,0
2761,1998,Conservation,0
2762,1998,Consumerism,0
2763,1998,Cooperation,0
2764,1998,Coral reefs,0
2765,1998,Corruption,0
2766,1998,Cosmos,0
2767,1998,Creativity,1
2768,1998,Crime,0
2769,1998,Criminal Justice,0
2770,1998,CRISPR,0
2771,1998,Crowdsourcing,0
2772,1998,Cryptocurrency,0
2773,1998,Culture,2
2774,1998,Curiosity,0
2775,1998,Dance,0
2776,1998,Dark matter,0
2777,1998,Data,0
2778,1998,Death,1
2779,1998,Debate,0
2780,1998,Decision-making,0
2781,1998,Deextinction,0
2782,1998,Demo,1
2783,1998,Democracy,0
2784,1998,Depression,0
2785,1998,Design,4
2786,1998,Development,0
2787,1998,Dinosaurs,0
2788,1998,Disability,0
2789,1998,Disaster relief,0
2790,1998,Discovery,0
2791,1998,Disease,0
2792,1998,Diversity,0
2793,1998,DNA,0
2794,1998,Driverless cars,0
2795,1998,Drones,1
2796,1998,Ebola,0
2797,1998,Ecology,0
2798,1998,Economics,0
2799,1998,Education,1
2800,1998,Egypt,0
2801,1998,Electricity,0
2802,1998,Emotions,0
2803,1998,Empathy,0
2804,1998,Encryption,0
2805,1998,Energy,0
2806,1998,Engineering,0
2807,1998,Entertainment,1
2808,1998,Entrepreneur,0
2809,1998,Environment,0
2810,1998,Epidemiology,0
2811,1998,Europe,0
2812,1998,Evil,0
2813,1998,Evolution,0
2814,1998,Evolutionary psychology,0
2815,1998,Exercise,0
2816,1998,Exoskeleton,0
2817,1998,Exploration,0
2818,1998,Extraterrestrial life,0
2819,1998,Extreme sports,0
2820,1998,Failure,0
2821,1998,Faith,1
2822,1998,Family,0
2823,1998,Farming,0
2824,1998,Fashion,0
2825,1998,Fear,0
2826,1998,Feminism,0
2827,1998,Film,0
2828,1998,Finance,0
2829,1998,Fish,0
2830,1998,Flight,1
2831,1998,Food,0
2832,1998,Foreign Policy,0
2833,1998,Forensics,0
2834,1998,Friendship,0
2835,1998,Fungi,0
2836,1998,Funny,0
2837,1998,Future,0
2838,1998,Gaming,1
2839,1998,Garden,0
2840,1998,Gender,0
2841,1998,Gender equality,0
2842,1998,Gender spectrum,0
2843,1998,Genetics,0
2844,1998,Geology,1
2845,1998,Glacier,0
2846,1998,Global commons,0
2847,1998,Global development,0
2848,1998,Global issues,0
2849,1998,Goal-setting,0
2850,1998,God,0
2851,1998,Google,0
2852,1998,Government,0
2853,1998,Grammar,0
2854,1998,Graphic design,0
2855,1998,Green,1
2856,1998,Guitar,0
2857,1998,Guns,0
2858,1998,Hack,0
2859,1998,Happiness,0
2860,1998,Health,0
2861,1998,Health care,0
2862,1998,Healthcare,0
2863,1998,Hearing,0
2864,1998,Heart health,0
2865,1998,History,1
2866,1998,HIV,0
2867,1998,Homelessness,0
2868,1998,Human body,0
2869,1998,Human origins,0
2870,1998,Humanity,0
2871,1998,Humor,0
2872,1998,Identity,0
2873,1998,Illness,0
2874,1998,Illusion,0
2875,1998,Immigration,0
2876,1998,Inclusion,0
2877,1998,India,0
2878,1998,Indigenous peoples,0
2879,1998,Industrial design,0
2880,1998,Inequality,0
2881,1998,Infrastructure,0
2882,1998,Innovation,0
2883,1998,Insects,0
2884,1998,Intelligence,0
2885,1998,Interface design,0
2886,1998,Internet,0
2887,1998,Interview,0
2888,1998,Introvert,0
2889,1998,Invention,0
2890,1998,Investment,0
2891,1998,Iran,0
2892,1998,Iraq,0
2893,1998,Islam,0
2894,1998,Jazz,0
2895,1998,Journalism,0
2896,1998,Justice system,0
2897,1998,Language,1
2898,1998,Latin America,0
2899,1998,Law,0
2900,1998,Leadership,0
2901,1998,LGBT,0
2902,1998,Library,0
2903,1998,Life,1
2904,1998,Literature,0
2905,1998,Live music,0
2906,1998,Love,0
2907,1998,MacArthur grant,0
2908,1998,Machine learning,0
2909,1998,Magic,0
2910,1998,Manufacturing,0
2911,1998,Map,0
2912,1998,Marine biology,0
2913,1998,Marketing,0
2914,1998,Markets,0
2915,1998,Mars,0
2916,1998,Materials,0
2917,1998,Math,0
2918,1998,Media,0
2919,1998,Medical imaging,0
2920,1998,Medical research,0
2921,1998,Medicine,0
2922,1998,Meditation,0
2923,1998,Meme,0
2924,1998,Memory,0
2925,1998,Men,1
2926,1998,Mental health,0
2927,1998,Microbes,0
2928,1998,Microbiology,0
2929,1998,Microfinance,0
2930,1998,Microsoft,0
2931,1998,Middle East,0
2932,1998,Military,0
2933,1998,Mind,0
2934,1998,Mindfulness,0
2935,1998,Mining,0
2936,1998,Mission blue,0
2937,1998,Mobility,0
2938,1998,Molecular biology,0
2939,1998,Money,0
2940,1998,Monkeys,0
2941,1998,Moon,0
2942,1998,Morality,0
2943,1998,Motivation,0
2944,1998,Movies,0
2945,1998,Museums,0
2946,1998,Music,0
2947,1998,Nanoscale,0
2948,1998,Narcotics,0
2949,1998,NASA,0
2950,1998,Natural disaster,0
2951,1998,Natural resources,0
2952,1998,Nature,0
2953,1998,Neurology,0
2954,1998,Neuroscience,0
2955,1998,New York,0
2956,1998,News,0
2957,1998,Nobel prize,0
2958,1998,Nonviolence,0
2959,1998,Novel,0
2960,1998,Nuclear energy,0
2961,1998,Nuclear weapons,0
2962,1998,Obesity,0
2963,1998,Oceans,1
2964,1998,Oil,0
2965,1998,Online video,0
2966,1998,Open-source,0
2967,1998,Opioids,0
2968,1998,Origami,0
2969,1998,Pain,0
2970,1998,Painting,0
2971,1998,Paleontology,0
2972,1998,Pandemic,0
2973,1998,Parenting,0
2974,1998,Peace,0
2975,1998,Performance,0
2976,1998,Performance art,0
2977,1998,Person,0
2978,1998,Personal growth,0
2979,1998,Personality,0
2980,1998,Pharmaceuticals,0
2981,1998,Philanthropy,0
2982,1998,Philosophy,0
2983,1998,Photography,0
2984,1998,Physics,0
2985,1998,Physiology,0
2986,1998,Piano,0
2987,1998,Planets,0
2988,1998,Plants,0
2989,1998,Plastic,0
2990,1998,Play,0
2991,1998,Poetry,0
2992,1998,Policy,0
2993,1998,Politics,0
2994,1998,Pollution,0
2995,1998,Population,0
2996,1998,Potential,0
2997,1998,Poverty,0
2998,1998,Prediction,0
2999,1998,Pregnancy,0
3000,1998,Presentation,0
3001,1998,Primates,0
3002,1998,Prison,0
3003,1998,Privacy,0
3004,1998,Product design,0
3005,1998,Productivity,0
3006,1998,Programming,0
3007,1998,Prosthetics,1
3008,1998,Protests,0
3009,1998,Psychology,0
3010,1998,PTSD,0
3011,1998,Public health,0
3012,1998,Public spaces,0
3013,1998,Quantum physics,0
3014,1998,Race,0
3015,1998,Refugees,0
3016,1998,Relationships,0
3017,1998,Religion,1
3018,1998,Resources,0
3019,1998,Rivers,0
3020,1998,Robots,0
3021,1998,Rocket science,0
3022,1998,Sanitation,0
3023,1998,Science,1
3024,1998,Science and art,0
3025,1998,Science Fiction,0
3026,1998,Security,0
3027,1998,Self,0
3028,1998,Senses,0
3029,1998,Sex,0
3030,1998,Sexual violence,0
3031,1998,Shopping,0
3032,1998,Sight,0
3033,1998,Simplicity,0
3034,1998,Singer,0
3035,1998,Skateboarding,0
3036,1998,Slavery,0
3037,1998,Sleep,0
3038,1998,Smell,0
3039,1998,Social change,0
3040,1998,Social media,0
3041,1998,Social science,0
3042,1998,Society,0
3043,1998,Sociology,0
3044,1998,Software,0
3045,1998,Solar energy,0
3046,1998,Solar system,0
3047,1998,Sound,0
3048,1998,South America,0
3049,1998,Space,0
3050,1998,Speech,0
3051,1998,Spoken word,0
3052,1998,Sports,1
3053,1998,Start-up,0
3054,1998,State-building,0
3055,1998,Statistics,0
3056,1998,Stigma,0
3057,1998,Storytelling,0
3058,1998,Street art,0
3059,1998,String theory,0
3060,1998,Student,0
3061,1998,Submarine,1
3062,1998,Success,0
3063,1998,Suicide,0
3064,1998,Sun,0
3065,1998,Surgery,0
3066,1998,Surveillance,0
3067,1998,Sustainability,0
3068,1998,Synthetic biology,0
3069,1998,Syria,0
3070,1998,Teaching,0
3071,1998,Technology,5
3072,1998,TED Books,0
3073,1998,TED en Espa\'f1ol,0
3074,1998,TED Fellows,0
3075,1998,TED Prize,0
3076,1998,TED Residency,0
3077,1998,TED-Ed,0
3078,1998,TEDMED,0
3079,1998,TEDNYC,0
3080,1998,TEDx,0
3081,1998,TEDYouth,0
3082,1998,Telecom,0
3083,1998,Telescopes,0
3084,1998,Television,0
3085,1998,Terrorism,0
3086,1998,Theater,0
3087,1998,Time,0
3088,1998,Toy,0
3089,1998,Trafficking,0
3090,1998,Transgender,0
3091,1998,Transportation,1
3092,1998,Travel,0
3093,1998,Trees,0
3094,1998,Trust,0
3095,1998,Typography,0
3096,1998,United States,0
3097,1998,Universe,0
3098,1998,Urban,0
3099,1998,Urban planning,0
3100,1998,Vaccines,0
3101,1998,Violence,0
3102,1998,Violin,0
3103,1998,Virtual reality,0
3104,1998,Virus,0
3105,1998,Visualizations,0
3106,1998,Vocals,0
3107,1998,Vulnerability,0
3108,1998,War,0
3109,1998,Water,0
3110,1998,Weather,0
3111,1998,Web,0
3112,1998,Wikipedia,0
3113,1998,Wind energy,0
3114,1998,Women,1
3115,1998,Women in business,0
3116,1998,Work,0
3117,1998,Work-life balance,0
3118,1998,World cultures,0
3119,1998,Writing,0
3120,1998,Wunderkind,0
3121,1998,Youth,0
3122,2001,3d printing,0
3123,2001,Addiction,0
3124,2001,Adventure,0
3125,2001,Advertising,0
3126,2001,Africa,0
3127,2001,Aging,0
3128,2001,Agriculture,0
3129,2001,AI,1
3130,2001,AIDS,0
3131,2001,Aircraft,0
3132,2001,Algorithm,0
3133,2001,Alternative energy,0
3134,2001,Alzheimer's,0
3135,2001,Ancient world,0
3136,2001,Animals,0
3137,2001,Animation,0
3138,2001,Antarctica,0
3139,2001,Anthropocene,0
3140,2001,Anthropology,0
3141,2001,Ants,0
3142,2001,Apes,0
3143,2001,Archaeology,0
3144,2001,Architecture,0
3145,2001,Art,1
3146,2001,Arts,0
3147,2001,Asia,0
3148,2001,Asteroid,0
3149,2001,Astrobiology,0
3150,2001,Astronomy,0
3151,2001,Atheism,0
3152,2001,Augmented reality,0
3153,2001,Autism,0
3154,2001,Autism spectrum disorder,0
3155,2001,Bacteria,0
3156,2001,Beauty,0
3157,2001,Bees,0
3158,2001,Behavioral economics,0
3159,2001,Best of the Web,0
3160,2001,Big bang,0
3161,2001,Big problems,0
3162,2001,Biodiversity,1
3163,2001,Bioethics,0
3164,2001,Biology,1
3165,2001,Biomechanics,0
3166,2001,Biomimicry,0
3167,2001,Bionics,0
3168,2001,Biosphere,0
3169,2001,Biotech,0
3170,2001,Birds,0
3171,2001,Blindness,0
3172,2001,Blockchain,0
3173,2001,Body language,0
3174,2001,Books,0
3175,2001,Botany,0
3176,2001,Brain,0
3177,2001,Brand,0
3178,2001,Brazil,0
3179,2001,Buddhism,0
3180,2001,Bullying,0
3181,2001,Business,0
3182,2001,Cancer,0
3183,2001,Capitalism,0
3184,2001,Cars,0
3185,2001,Cello,0
3186,2001,Charter for compassion,0
3187,2001,Chemistry,0
3188,2001,Children,0
3189,2001,China,0
3190,2001,Choice,0
3191,2001,Christianity,0
3192,2001,Cities,0
3193,2001,Climate change,0
3194,2001,Cloud,0
3195,2001,Code,0
3196,2001,Cognitive science,0
3197,2001,Collaboration,0
3198,2001,Comedy,1
3199,2001,Communication,0
3200,2001,Community,0
3201,2001,Compassion,0
3202,2001,Complexity,0
3203,2001,Composing,0
3204,2001,Computers,0
3205,2001,Conducting,0
3206,2001,Consciousness,0
3207,2001,Conservation,0
3208,2001,Consumerism,0
3209,2001,Cooperation,0
3210,2001,Coral reefs,0
3211,2001,Corruption,0
3212,2001,Cosmos,0
3213,2001,Creativity,1
3214,2001,Crime,0
3215,2001,Criminal Justice,0
3216,2001,CRISPR,0
3217,2001,Crowdsourcing,0
3218,2001,Cryptocurrency,0
3219,2001,Culture,2
3220,2001,Curiosity,0
3221,2001,Dance,0
3222,2001,Dark matter,0
3223,2001,Data,0
3224,2001,Death,0
3225,2001,Debate,0
3226,2001,Decision-making,0
3227,2001,Deextinction,0
3228,2001,Demo,0
3229,2001,Democracy,0
3230,2001,Depression,0
3231,2001,Design,1
3232,2001,Development,0
3233,2001,Dinosaurs,0
3234,2001,Disability,0
3235,2001,Disaster relief,0
3236,2001,Discovery,0
3237,2001,Disease,0
3238,2001,Diversity,1
3239,2001,DNA,0
3240,2001,Driverless cars,0
3241,2001,Drones,0
3242,2001,Ebola,0
3243,2001,Ecology,0
3244,2001,Economics,0
3245,2001,Education,1
3246,2001,Egypt,0
3247,2001,Electricity,0
3248,2001,Emotions,0
3249,2001,Empathy,0
3250,2001,Encryption,0
3251,2001,Energy,0
3252,2001,Engineering,0
3253,2001,Entertainment,1
3254,2001,Entrepreneur,0
3255,2001,Environment,0
3256,2001,Epidemiology,0
3257,2001,Europe,0
3258,2001,Evil,0
3259,2001,Evolution,0
3260,2001,Evolutionary psychology,0
3261,2001,Exercise,0
3262,2001,Exoskeleton,0
3263,2001,Exploration,1
3264,2001,Extraterrestrial life,0
3265,2001,Extreme sports,0
3266,2001,Failure,0
3267,2001,Faith,0
3268,2001,Family,0
3269,2001,Farming,0
3270,2001,Fashion,0
3271,2001,Fear,0
3272,2001,Feminism,0
3273,2001,Film,0
3274,2001,Finance,0
3275,2001,Fish,0
3276,2001,Flight,0
3277,2001,Food,0
3278,2001,Foreign Policy,0
3279,2001,Forensics,0
3280,2001,Friendship,0
3281,2001,Fungi,0
3282,2001,Funny,0
3283,2001,Future,0
3284,2001,Gaming,0
3285,2001,Garden,0
3286,2001,Gender,0
3287,2001,Gender equality,0
3288,2001,Gender spectrum,0
3289,2001,Genetics,0
3290,2001,Geology,0
3291,2001,Glacier,0
3292,2001,Global commons,0
3293,2001,Global development,0
3294,2001,Global issues,0
3295,2001,Goal-setting,0
3296,2001,God,0
3297,2001,Google,0
3298,2001,Government,0
3299,2001,Grammar,0
3300,2001,Graphic design,0
3301,2001,Green,0
3302,2001,Guitar,0
3303,2001,Guns,0
3304,2001,Hack,0
3305,2001,Happiness,0
3306,2001,Health,0
3307,2001,Health care,0
3308,2001,Healthcare,0
3309,2001,Hearing,0
3310,2001,Heart health,0
3311,2001,History,0
3312,2001,HIV,0
3313,2001,Homelessness,0
3314,2001,Human body,0
3315,2001,Human origins,0
3316,2001,Humanity,0
3317,2001,Humor,1
3318,2001,Identity,0
3319,2001,Illness,0
3320,2001,Illusion,0
3321,2001,Immigration,0
3322,2001,Inclusion,0
3323,2001,India,0
3324,2001,Indigenous peoples,0
3325,2001,Industrial design,0
3326,2001,Inequality,0
3327,2001,Infrastructure,0
3328,2001,Innovation,0
3329,2001,Insects,0
3330,2001,Intelligence,0
3331,2001,Interface design,0
3332,2001,Internet,0
3333,2001,Interview,0
3334,2001,Introvert,0
3335,2001,Invention,0
3336,2001,Investment,0
3337,2001,Iran,0
3338,2001,Iraq,0
3339,2001,Islam,0
3340,2001,Jazz,0
3341,2001,Journalism,0
3342,2001,Justice system,0
3343,2001,Language,0
3344,2001,Latin America,0
3345,2001,Law,0
3346,2001,Leadership,1
3347,2001,LGBT,0
3348,2001,Library,0
3349,2001,Life,2
3350,2001,Literature,1
3351,2001,Live music,0
3352,2001,Love,0
3353,2001,MacArthur grant,0
3354,2001,Machine learning,0
3355,2001,Magic,0
3356,2001,Manufacturing,0
3357,2001,Map,0
3358,2001,Marine biology,0
3359,2001,Marketing,0
3360,2001,Markets,0
3361,2001,Mars,0
3362,2001,Materials,0
3363,2001,Math,0
3364,2001,Media,0
3365,2001,Medical imaging,0
3366,2001,Medical research,0
3367,2001,Medicine,0
3368,2001,Meditation,0
3369,2001,Meme,0
3370,2001,Memory,0
3371,2001,Men,1
3372,2001,Mental health,0
3373,2001,Microbes,0
3374,2001,Microbiology,0
3375,2001,Microfinance,0
3376,2001,Microsoft,0
3377,2001,Middle East,0
3378,2001,Military,0
3379,2001,Mind,0
3380,2001,Mindfulness,0
3381,2001,Mining,0
3382,2001,Mission blue,0
3383,2001,Mobility,0
3384,2001,Molecular biology,0
3385,2001,Money,0
3386,2001,Monkeys,0
3387,2001,Moon,0
3388,2001,Morality,0
3389,2001,Motivation,0
3390,2001,Movies,0
3391,2001,Museums,0
3392,2001,Music,0
3393,2001,Nanoscale,0
3394,2001,Narcotics,0
3395,2001,NASA,0
3396,2001,Natural disaster,0
3397,2001,Natural resources,0
3398,2001,Nature,0
3399,2001,Neurology,0
3400,2001,Neuroscience,0
3401,2001,New York,0
3402,2001,News,0
3403,2001,Nobel prize,0
3404,2001,Nonviolence,0
3405,2001,Novel,0
3406,2001,Nuclear energy,0
3407,2001,Nuclear weapons,0
3408,2001,Obesity,0
3409,2001,Oceans,0
3410,2001,Oil,0
3411,2001,Online video,0
3412,2001,Open-source,0
3413,2001,Opioids,0
3414,2001,Origami,0
3415,2001,Pain,0
3416,2001,Painting,0
3417,2001,Paleontology,0
3418,2001,Pandemic,0
3419,2001,Parenting,0
3420,2001,Peace,0
3421,2001,Performance,0
3422,2001,Performance art,0
3423,2001,Person,0
3424,2001,Personal growth,0
3425,2001,Personality,0
3426,2001,Pharmaceuticals,0
3427,2001,Philanthropy,0
3428,2001,Philosophy,0
3429,2001,Photography,0
3430,2001,Physics,0
3431,2001,Physiology,0
3432,2001,Piano,0
3433,2001,Planets,0
3434,2001,Plants,0
3435,2001,Plastic,0
3436,2001,Play,1
3437,2001,Poetry,2
3438,2001,Policy,0
3439,2001,Politics,1
3440,2001,Pollution,0
3441,2001,Population,0
3442,2001,Potential,0
3443,2001,Poverty,0
3444,2001,Prediction,0
3445,2001,Pregnancy,0
3446,2001,Presentation,0
3447,2001,Primates,0
3448,2001,Prison,0
3449,2001,Privacy,0
3450,2001,Product design,0
3451,2001,Productivity,0
3452,2001,Programming,0
3453,2001,Prosthetics,0
3454,2001,Protests,0
3455,2001,Psychology,0
3456,2001,PTSD,0
3457,2001,Public health,0
3458,2001,Public spaces,0
3459,2001,Quantum physics,0
3460,2001,Race,0
3461,2001,Refugees,0
3462,2001,Relationships,0
3463,2001,Religion,1
3464,2001,Resources,0
3465,2001,Rivers,0
3466,2001,Robots,0
3467,2001,Rocket science,0
3468,2001,Sanitation,0
3469,2001,Science,0
3470,2001,Science and art,0
3471,2001,Science Fiction,0
3472,2001,Security,0
3473,2001,Self,0
3474,2001,Senses,0
3475,2001,Sex,0
3476,2001,Sexual violence,0
3477,2001,Shopping,0
3478,2001,Sight,0
3479,2001,Simplicity,0
3480,2001,Singer,0
3481,2001,Skateboarding,0
3482,2001,Slavery,0
3483,2001,Sleep,0
3484,2001,Smell,0
3485,2001,Social change,0
3486,2001,Social media,0
3487,2001,Social science,0
3488,2001,Society,1
3489,2001,Sociology,0
3490,2001,Software,0
3491,2001,Solar energy,0
3492,2001,Solar system,0
3493,2001,Sound,0
3494,2001,South America,0
3495,2001,Space,0
3496,2001,Speech,0
3497,2001,Spoken word,0
3498,2001,Sports,1
3499,2001,Start-up,0
3500,2001,State-building,0
3501,2001,Statistics,0
3502,2001,Stigma,0
3503,2001,Storytelling,2
3504,2001,Street art,0
3505,2001,String theory,0
3506,2001,Student,0
3507,2001,Submarine,0
3508,2001,Success,0
3509,2001,Suicide,0
3510,2001,Sun,0
3511,2001,Surgery,0
3512,2001,Surveillance,0
3513,2001,Sustainability,0
3514,2001,Synthetic biology,0
3515,2001,Syria,0
3516,2001,Teaching,0
3517,2001,Technology,0
3518,2001,TED Books,0
3519,2001,TED en Espa\'f1ol,0
3520,2001,TED Fellows,0
3521,2001,TED Prize,0
3522,2001,TED Residency,0
3523,2001,TED-Ed,0
3524,2001,TEDMED,0
3525,2001,TEDNYC,0
3526,2001,TEDx,0
3527,2001,TEDYouth,0
3528,2001,Telecom,0
3529,2001,Telescopes,0
3530,2001,Television,0
3531,2001,Terrorism,0
3532,2001,Theater,0
3533,2001,Time,0
3534,2001,Toy,0
3535,2001,Trafficking,0
