"year1","tag_name","views"
"1994","Novel",
"1994","Nuclear energy",
"1994","Nuclear weapons",
"1994","Obesity",
"1994","Oceans",
"1994","Oil",
"1994","Online video",
"1994","Open-source",
"1994","Opioids",
"1994","Origami",
"1994","Pain",
"1994","Painting",
"1994","Paleontology",
"1994","Pandemic",
"1994","Parenting",
"1994","Peace",
"1994","Performance",
"1994","Performance art",
"1994","Person",
"1994","Personal growth",
"1994","Personality",
"1994","Pharmaceuticals",
"1994","Philanthropy",
"1994","Philosophy",
"1994","Photography",
"1994","Physics",
"1994","Physiology",
"1994","Piano",
"1994","Planets",
"1994","Plants",
"1994","Plastic",
"1994","Play",
"1994","Poetry",
"1994","Policy",
"1994","Politics",
"1994","Pollution",
"1994","Population",
"1994","Potential",
"1994","Poverty",
"1994","Prediction",
"1994","Pregnancy",
"1994","Presentation",
"1994","Primates",
"1994","Prison",
"1994","Privacy",
"1994","Product design",
"1994","Productivity",
"1994","Programming",
"1994","Prosthetics",
"1994","Protests",
"1994","Psychology",
"1994","PTSD",
"1994","Public health",
"1994","Public spaces",
"1994","Quantum physics",
"1994","Race",
"1994","Refugees",
"1994","Relationships",
"1994","Religion",
"1994","Resources",
"1994","Rivers",
"1994","Robots",
"1994","Rocket science",
"1994","Sanitation",
"1994","Science",
"1994","Science and art",
"1994","Science Fiction",
"1994","Security",
"1994","Self",
"1994","Senses",
"1994","Sex",
"1994","Sexual violence",
"1994","Shopping",
"1994","Sight",
"1994","Simplicity",
"1994","Singer",
"1994","Skateboarding",
"1994","Slavery",
"1994","Sleep",
"1994","Smell",
"1994","Social change",
"1994","Social media",
"1994","Social science",
"1994","Society",
"1994","Sociology",
"1994","Software",
"1994","Solar energy",
"1994","Solar system",
"1994","Sound",
"1994","South America",
"1994","Space",
"1994","Speech",
"1994","Spoken word",
"1994","Sports",
"1994","Start-up",
"1994","State-building",
"1994","Statistics",
"1994","Stigma",
"1994","Storytelling",
"1994","Street art",
"1994","String theory",
"1994","Student",
"1994","Submarine",
"1994","Success",
"1994","Suicide",
"1994","Sun",
"1994","Surgery",
"1994","Surveillance",
"1994","Sustainability",
"1994","Synthetic biology",
"1994","Syria",
"1994","Teaching",
"1994","Technology",
"1994","TED Books",
"1994","TED en Espa\'f1ol",
"1994","TED Fellows",
"1994","TED Prize",
"1994","TED Residency",
"1994","TED-Ed",
"1994","TEDMED",
"1994","TEDNYC",
"1994","TEDx",
"1994","TEDYouth",
"1994","Telecom",
"1994","Telescopes",
"1994","Television",
"1994","Terrorism",
"1994","Theater",
"1994","Time",
"1994","Toy",
"1994","Trafficking",
"1994","Transgender",
"1994","Transportation",
"1994","Travel",
"1994","Trees",
"1994","Trust",
"1994","Typography",
"1994","United States",
"1994","Universe",
"1994","Urban",
"1994","Urban planning",
"1994","Vaccines",
"1994","Violence",
"1994","Violin",
"1994","Virtual reality",
"1994","Virus",
"1994","Visualizations",
"1994","Vocals",
"1994","Vulnerability",
"1994","War",
"1994","Water",
"1994","Weather",
"1994","Web",
"1994","Wikipedia",
"1994","Wind energy",
"1994","Women",
"1994","Women in business",
"1994","Work",
"1994","Work-life balance",
"1994","World cultures",
"1994","Writing",
"1994","Wunderkind",
"1994","Youth",
"1998","3d printing",
"1998","Addiction",
"1998","Adventure",
"1998","Advertising",
"1998","Africa",
"1998","Aging",
"1998","Agriculture",
"1998","AI",
"1998","AIDS",
"1998","Aircraft",
"1998","Algorithm",
"1998","Alternative energy",
"1998","Alzheimer's",
"1998","Ancient world",
"1998","Animals",
"1998","Animation",
"1998","Antarctica",
"1998","Anthropocene",
"1998","Anthropology",
"1998","Ants",
"1998","Apes",
"1998","Archaeology",
"1998","Architecture",
"1998","Art",
"1998","Arts",
"1998","Asia",
"1998","Asteroid",
"1998","Astrobiology",
"1998","Astronomy",
"1998","Atheism",
"1998","Augmented reality",
"1998","Autism",
"1998","Autism spectrum disorder",
"1998","Bacteria",
"1998","Beauty",
"1998","Bees",
"1998","Behavioral economics",
"1998","Best of the Web",
"1998","Big bang",
"1998","Big problems",
"1998","Biodiversity",
"1998","Bioethics",
"1998","Biology",
"1998","Biomechanics",
"1998","Biomimicry",
"1998","Bionics",
"1998","Biosphere",
"1998","Biotech",
"1998","Birds",
"1998","Blindness",
"1998","Blockchain",
"1998","Body language",
"1998","Books",
"1998","Botany",
"1998","Brain",
"1998","Brand",
"1998","Brazil",
"1998","Buddhism",
"1998","Bullying",
"1998","Business",
"1998","Cancer",
"1998","Capitalism",
"1998","Cars",
"1998","Cello",
"1998","Charter for compassion",
"1998","Chemistry",
"1998","Children",
"1998","China",
"1998","Choice",
"1998","Christianity",
"1998","Cities",
"1998","Climate change",
"1998","Cloud",
"1998","Code",
"1998","Cognitive science",
"1998","Collaboration",
"1998","Comedy",
"1998","Communication",
"1998","Community",
"1998","Compassion",
"1998","Complexity",
"1998","Composing",
"1998","Computers",
"1998","Conducting",
"1998","Consciousness",
"1998","Conservation",
"1998","Consumerism",
"1998","Cooperation",
"1998","Coral reefs",
"1998","Corruption",
"1998","Cosmos",
"1998","Creativity",
"1998","Crime",
"1998","Criminal Justice",
"1998","CRISPR",
"1998","Crowdsourcing",
"1998","Cryptocurrency",
"1998","Culture",
"1998","Curiosity",
"1998","Dance",
"1998","Dark matter",
"1998","Data",
"1998","Death",
"1998","Debate",
"1998","Decision-making",
"1998","Deextinction",
"1998","Demo",
"1998","Democracy",
"1998","Depression",
"1998","Design",
"1998","Development",
"1998","Dinosaurs",
"1998","Disability",
"1998","Disaster relief",
"1998","Discovery",
"1998","Disease",
"1998","Diversity",
"1998","DNA",
"1998","Driverless cars",
"1998","Drones",
"1998","Ebola",
"1998","Ecology",
"1998","Economics",
"1998","Education",
"1998","Egypt",
"1998","Electricity",
"1998","Emotions",
"1998","Empathy",
"1998","Encryption",
"1998","Energy",
"1998","Engineering",
"1998","Entertainment",
"1998","Entrepreneur",
"1998","Environment",
"1998","Epidemiology",
"1998","Europe",
"1998","Evil",
"1998","Evolution",
"1998","Evolutionary psychology",
"1998","Exercise",
"1998","Exoskeleton",
"1998","Exploration",
"1998","Extraterrestrial life",
"1998","Extreme sports",
"1998","Failure",
"1998","Faith",
"1998","Family",
"1998","Farming",
"1998","Fashion",
"1998","Fear",
"1998","Feminism",
"1998","Film",
"1998","Finance",
"1998","Fish",
"1998","Flight",
"1998","Food",
"1998","Foreign Policy",
"1998","Forensics",
"1998","Friendship",
"1998","Fungi",
"1998","Funny",
"1998","Future",
"1998","Gaming",
"1998","Garden",
"1998","Gender",
"1998","Gender equality",
"1998","Gender spectrum",
"1998","Genetics",
"1998","Geology",
"1998","Glacier",
"1998","Global commons",
"1998","Global development",
"1998","Global issues",
"1998","Goal-setting",
"1998","God",
"1998","Google",
"1998","Government",
"1998","Grammar",
"1998","Graphic design",
"1998","Green",
"1998","Guitar",
"1998","Guns",
"1998","Hack",
"1998","Happiness",
"1998","Health",
"1998","Health care",
"1998","Healthcare",
"1998","Hearing",
"1998","Heart health",
"1998","History",
"1998","HIV",
"1998","Homelessness",
"1998","Human body",
"1998","Human origins",
"1998","Humanity",
"1998","Humor",
"1998","Identity",
"1998","Illness",
"1998","Illusion",
"1998","Immigration",
"1998","Inclusion",
"1998","India",
"1998","Indigenous peoples",
"1998","Industrial design",
"1998","Inequality",
"1998","Infrastructure",
"1998","Innovation",
"1998","Insects",
"1998","Intelligence",
"1998","Interface design",
"1998","Internet",
"1998","Interview",
"1998","Introvert",
"1998","Invention",
"1998","Investment",
"1998","Iran",
"1998","Iraq",
"1998","Islam",
"1998","Jazz",
"1998","Journalism",
"1998","Justice system",
"1998","Language",
"1998","Latin America",
"1998","Law",
"1998","Leadership",
"1998","LGBT",
"1998","Library",
"1998","Life",
"1998","Literature",
"1998","Live music",
"1998","Love",
"1998","MacArthur grant",
"1998","Machine learning",
"1998","Magic",
"1998","Manufacturing",
"1998","Map",
"1998","Marine biology",
"1998","Marketing",
"1998","Markets",
"1998","Mars",
"1998","Materials",
"1998","Math",
"1998","Media",
"1998","Medical imaging",
"1998","Medical research",
"1998","Medicine",
"1998","Meditation",
"1998","Meme",
"1998","Memory",
"1998","Men",
"1998","Mental health",
"1998","Microbes",
"1998","Microbiology",
"1998","Microfinance",
"1998","Microsoft",
"1998","Middle East",
"1998","Military",
"1998","Mind",
"1998","Mindfulness",
"1998","Mining",
"1998","Mission blue",
"1998","Mobility",
"1998","Molecular biology",
"1998","Money",
"1998","Monkeys",
"1998","Moon",
"1998","Morality",
"1998","Motivation",
"1998","Movies",
"1998","Museums",
"1998","Music",
"1998","Nanoscale",
"1998","Narcotics",
"1998","NASA",
"1998","Natural disaster",
"1998","Natural resources",
"1998","Nature",
"1998","Neurology",
"1998","Neuroscience",
"1998","New York",
"1998","News",
"1998","Nobel prize",
"1998","Nonviolence",
"1998","Novel",
"1998","Nuclear energy",
"1998","Nuclear weapons",
"1998","Obesity",
"1998","Oceans",
"1998","Oil",
"1998","Online video",
"1998","Open-source",
"1998","Opioids",
"1998","Origami",
"1998","Pain",
"1998","Painting",
"1998","Paleontology",
"1998","Pandemic",
"1998","Parenting",
"1998","Peace",
"1998","Performance",
"1998","Performance art",
"1998","Person",
"1998","Personal growth",
"1998","Personality",
"1998","Pharmaceuticals",
"1998","Philanthropy",
"1998","Philosophy",
"1998","Photography",
"1998","Physics",
"1998","Physiology",
"1998","Piano",
"1998","Planets",
"1998","Plants",
"1998","Plastic",
"1998","Play",
"1998","Poetry",
"1998","Policy",
"1998","Politics",
"1998","Pollution",
"1998","Population",
"1998","Potential",
"1998","Poverty",
"1998","Prediction",
"1998","Pregnancy",
"1998","Presentation",
"1998","Primates",
"1998","Prison",
"1998","Privacy",
"1998","Product design",
"1998","Productivity",
"1998","Programming",
"1998","Prosthetics",
"1998","Protests",
"1998","Psychology",
"1998","PTSD",
"1998","Public health",
"1998","Public spaces",
"1998","Quantum physics",
"1998","Race",
"1998","Refugees",
"1998","Relationships",
"1998","Religion",
"1998","Resources",
"1998","Rivers",
"1998","Robots",
"1998","Rocket science",
"1998","Sanitation",
"1998","Science",
"1998","Science and art",
"1998","Science Fiction",
"1998","Security",
"1998","Self",
"1998","Senses",
"1998","Sex",
"1998","Sexual violence",
"1998","Shopping",
"1998","Sight",
"1998","Simplicity",
"1998","Singer",
"1998","Skateboarding",
"1998","Slavery",
"1998","Sleep",
"1998","Smell",
"1998","Social change",
"1998","Social media",
"1998","Social science",
"1998","Society",
"1998","Sociology",
"1998","Software",
"1998","Solar energy",
"1998","Solar system",
"1998","Sound",
"1998","South America",
"1998","Space",
"1998","Speech",
"1998","Spoken word",
"1998","Sports",
"1998","Start-up",
"1998","State-building",
"1998","Statistics",
"1998","Stigma",
"1998","Storytelling",
"1998","Street art",
"1998","String theory",
"1998","Student",
"1998","Submarine",
"1998","Success",
"1998","Suicide",
"1998","Sun",
"1998","Surgery",
"1998","Surveillance",
"1998","Sustainability",
"1998","Synthetic biology",
"1998","Syria",
"1998","Teaching",
"1998","Technology",
"1998","TED Books",
"1998","TED en Espa\'f1ol",
"1998","TED Fellows",
"1998","TED Prize",
"1998","TED Residency",
"1998","TED-Ed",
"1998","TEDMED",
"1998","TEDNYC",
"1998","TEDx",
"1998","TEDYouth",
"1998","Telecom",
"1998","Telescopes",
"1998","Television",
"1998","Terrorism",
"1998","Theater",
"1998","Time",
"1998","Toy",
"1998","Trafficking",
"1998","Transgender",
"1998","Transportation",
"1998","Travel",
"1998","Trees",
"1998","Trust",
"1998","Typography",
"1998","United States",
"1998","Universe",
"1998","Urban",
"1998","Urban planning",
"1998","Vaccines",
"1998","Violence",
"1998","Violin",
"1998","Virtual reality",
"1998","Virus",
"1998","Visualizations",
"1998","Vocals",
"1998","Vulnerability",
"1998","War",
"1998","Water",
"1998","Weather",
"1998","Web",
"1998","Wikipedia",
"1998","Wind energy",
"1998","Women",
"1998","Women in business",
"1998","Work",
"1998","Work-life balance",
"1998","World cultures",
"1998","Writing",
"1998","Wunderkind",
"1998","Youth",
"2001","3d printing",
"2001","Addiction",
"2001","Adventure",
"2001","Advertising",
"2001","Africa",
"2001","Aging",
"2001","Agriculture",
"2001","AI",
"2001","AIDS",
"2001","Aircraft",
"2001","Algorithm",
"2001","Alternative energy",
"2001","Alzheimer's",
"2001","Ancient world",
"2001","Animals",
"2001","Animation",
"2001","Antarctica",
"2001","Anthropocene",
"2001","Anthropology",
"2001","Ants",
"2001","Apes",
"2001","Archaeology",
"2001","Architecture",
"2001","Art",
"2001","Arts",
"2001","Asia",
"2001","Asteroid",
"2001","Astrobiology",
"2001","Astronomy",
"2001","Atheism",
"2001","Augmented reality",
"2001","Autism",
"2001","Autism spectrum disorder",
"2001","Bacteria",
"2001","Beauty",
"2001","Bees",
"2001","Behavioral economics",
"2001","Best of the Web",
"2001","Big bang",
"2001","Big problems",
"2001","Biodiversity",
"2001","Bioethics",
"2001","Biology",
"2001","Biomechanics",
"2001","Biomimicry",
"2001","Bionics",
"2001","Biosphere",
"2001","Biotech",
"2001","Birds",
"2001","Blindness",
"2001","Blockchain",
"2001","Body language",
"2001","Books",
"2001","Botany",
"2001","Brain",
"2001","Brand",
"2001","Brazil",
"2001","Buddhism",
"2001","Bullying",
"2001","Business",
"2001","Cancer",
"2001","Capitalism",
"2001","Cars",
"2001","Cello",
"2001","Charter for compassion",
"2001","Chemistry",
"2001","Children",
"2001","China",
"2001","Choice",
"2001","Christianity",
"2001","Cities",
"2001","Climate change",
"2001","Cloud",
"2001","Code",
"2001","Cognitive science",
"2001","Collaboration",
"2001","Comedy",
"2001","Communication",
"2001","Community",
"2001","Compassion",
"2001","Complexity",
"2001","Composing",
"2001","Computers",
"2001","Conducting",
"2001","Consciousness",
"2001","Conservation",
"2001","Consumerism",
"2001","Cooperation",
"2001","Coral reefs",
"2001","Corruption",
"2001","Cosmos",
"2001","Creativity",
"2001","Crime",
"2001","Criminal Justice",
"2001","CRISPR",
"2001","Crowdsourcing",
"2001","Cryptocurrency",
"2001","Culture",
"2001","Curiosity",
"2001","Dance",
"2001","Dark matter",
"2001","Data",
"2001","Death",
"2001","Debate",
"2001","Decision-making",
"2001","Deextinction",
"2001","Demo",
"2001","Democracy",
"2001","Depression",
"2001","Design",
"2001","Development",
"2001","Dinosaurs",
"2001","Disability",
"2001","Disaster relief",
"2001","Discovery",
"2001","Disease",
"2001","Diversity",
"2001","DNA",
"2001","Driverless cars",
"2001","Drones",
"2001","Ebola",
"2001","Ecology",
"2001","Economics",
"2001","Education",
"2001","Egypt",
"2001","Electricity",
"2001","Emotions",
"2001","Empathy",
"2001","Encryption",
"2001","Energy",
"2001","Engineering",
"2001","Entertainment",
"2001","Entrepreneur",
"2001","Environment",
"2001","Epidemiology",
"2001","Europe",
"2001","Evil",
"2001","Evolution",
"2001","Evolutionary psychology",
"2001","Exercise",
"2001","Exoskeleton",
"2001","Exploration",
"2001","Extraterrestrial life",
"2001","Extreme sports",
"2001","Failure",
"2001","Faith",
"2001","Family",
"2001","Farming",
"2001","Fashion",
"2001","Fear",
"2001","Feminism",
"2001","Film",
"2001","Finance",
"2001","Fish",
"2001","Flight",
"2001","Food",
"2001","Foreign Policy",
"2001","Forensics",
"2001","Friendship",
"2001","Fungi",
"2001","Funny",
"2001","Future",
"2001","Gaming",
"2001","Garden",
"2001","Gender",
"2001","Gender equality",
"2001","Gender spectrum",
"2001","Genetics",
"2001","Geology",
"2001","Glacier",
"2001","Global commons",
"2001","Global development",
"2001","Global issues",
"2001","Goal-setting",
"2001","God",
"2001","Google",
"2001","Government",
"2001","Grammar",
"2001","Graphic design",
"2001","Green",
"2001","Guitar",
"2001","Guns",
"2001","Hack",
"2001","Happiness",
"2001","Health",
"2001","Health care",
"2001","Healthcare",
"2001","Hearing",
"2001","Heart health",
"2001","History",
"2001","HIV",
"2001","Homelessness",
"2001","Human body",
"2001","Human origins",
"2001","Humanity",
"2001","Humor",
"2001","Identity",
"2001","Illness",
"2001","Illusion",
"2001","Immigration",
"2001","Inclusion",
"2001","India",
"2001","Indigenous peoples",
"2001","Industrial design",
"2001","Inequality",
"2001","Infrastructure",
"2001","Innovation",
"2001","Insects",
"2001","Intelligence",
"2001","Interface design",
"2001","Internet",
"2001","Interview",
"2001","Introvert",
"2001","Invention",
"2001","Investment",
"2001","Iran",
"2001","Iraq",
"2001","Islam",
"2001","Jazz",
"2001","Journalism",
"2001","Justice system",
"2001","Language",
"2001","Latin America",
"2001","Law",
"2001","Leadership",
"2001","LGBT",
"2001","Library",
"2001","Life",
"2001","Literature",
"2001","Live music",
"2001","Love",
"2001","MacArthur grant",
"2001","Machine learning",
"2001","Magic",
"2001","Manufacturing",
"2001","Map",
"2001","Marine biology",
"2001","Marketing",
"2001","Markets",
"2001","Mars",
"2001","Materials",
"2001","Math",
"2001","Media",
"2001","Medical imaging",
"2001","Medical research",
"2001","Medicine",
"2001","Meditation",
"2001","Meme",
"2001","Memory",
"2001","Men",
"2001","Mental health",
"2001","Microbes",
"2001","Microbiology",
"2001","Microfinance",
"2001","Microsoft",
"2001","Middle East",
"2001","Military",
"2001","Mind",
"2001","Mindfulness",
"2001","Mining",
"2001","Mission blue",
"2001","Mobility",
"2001","Molecular biology",
"2001","Money",
"2001","Monkeys",
"2001","Moon",
"2001","Morality",
"2001","Motivation",
"2001","Movies",
"2001","Museums",
"2001","Music",
"2001","Nanoscale",
"2001","Narcotics",
"2001","NASA",
"2001","Natural disaster",
"2001","Natural resources",
"2001","Nature",
"2001","Neurology",
"2001","Neuroscience",
"2001","New York",
"2001","News",
"2001","Nobel prize",
"2001","Nonviolence",
"2001","Novel",
"2001","Nuclear energy",
"2001","Nuclear weapons",
"2001","Obesity",
"2001","Oceans",
"2001","Oil",
"2001","Online video",
"2001","Open-source",
"2001","Opioids",
"2001","Origami",
"2001","Pain",
"2001","Painting",
"2001","Paleontology",
"2001","Pandemic",
"2001","Parenting",
"2001","Peace",
"2001","Performance",
"2001","Performance art",
"2001","Person",
"2001","Personal growth",
"2001","Personality",
"2001","Pharmaceuticals",
"2001","Philanthropy",
"2001","Philosophy",
"2001","Photography",
"2001","Physics",
"2001","Physiology",
"2001","Piano",
"2001","Planets",
"2001","Plants",
"2001","Plastic",
"2001","Play",
"2001","Poetry",
"2001","Policy",
"2001","Politics",
"2001","Pollution",
"2001","Population",
"2001","Potential",
"2001","Poverty",
"2001","Prediction",
"2001","Pregnancy",
"2001","Presentation",
"2001","Primates",
"2001","Prison",
"2001","Privacy",
"2001","Product design",
"2001","Productivity",
"2001","Programming",
"2001","Prosthetics",
"2001","Protests",
"2001","Psychology",
"2001","PTSD",
"2001","Public health",
"2001","Public spaces",
"2001","Quantum physics",
"2001","Race",
"2001","Refugees",
"2001","Relationships",
"2001","Religion",
"2001","Resources",
"2001","Rivers",
"2001","Robots",
"2001","Rocket science",
"2001","Sanitation",
"2001","Science",
"2001","Science and art",
"2001","Science Fiction",
"2001","Security",
"2001","Self",
"2001","Senses",
"2001","Sex",
"2001","Sexual violence",
"2001","Shopping",
"2001","Sight",
"2001","Simplicity",
"2001","Singer",
"2001","Skateboarding",
"2001","Slavery",
"2001","Sleep",
"2001","Smell",
"2001","Social change",
"2001","Social media",
"2001","Social science",
"2001","Society",
"2001","Sociology",
"2001","Software",
"2001","Solar energy",
"2001","Solar system",
"2001","Sound",
"2001","South America",
"2001","Space",
"2001","Speech",
"2001","Spoken word",
"2001","Sports",
"2001","Start-up",
"2001","State-building",
"2001","Statistics",
"2001","Stigma",
"2001","Storytelling",
"2001","Street art",
"2001","String theory",
"2001","Student",
"2001","Submarine",
"2001","Success",
"2001","Suicide",
"2001","Sun",
"2001","Surgery",
"2001","Surveillance",
"2001","Sustainability",
"2001","Synthetic biology",
"2001","Syria",
"2001","Teaching",
"2001","Technology",
"2001","TED Books",
"2001","TED en Espa\'f1ol",
"2001","TED Fellows",
"2001","TED Prize",
"2001","TED Residency",
"2001","TED-Ed",
"2001","TEDMED",
"2001","TEDNYC",
"2001","TEDx",
"2001","TEDYouth",
"2001","Telecom",
"2001","Telescopes",
"2001","Television",
"2001","Terrorism",
"2001","Theater",
"2001","Time",
"2001","Toy",
"2001","Trafficking",
"2001","Transgender",
"2001","Transportation",
"2001","Travel",
"2001","Trees",
"2001","Trust",
"2001","Typography",
"2001","United States",
"2001","Universe",
"2001","Urban",
"2001","Urban planning",
"2001","Vaccines",
"2001","Violence",
"2001","Violin",
"2001","Virtual reality",
"2001","Virus",
"2001","Visualizations",
"2001","Vocals",
"2001","Vulnerability",
"2001","War",
"2001","Water",
"2001","Weather",
"2001","Web",
"2001","Wikipedia",
"2001","Wind energy",
"2001","Women",
"2001","Women in business",
"2001","Work",
"2001","Work-life balance",
"2001","World cultures",
"2001","Writing",
"2001","Wunderkind",
"2001","Youth",
"2002","3d printing",
"2002","Addiction",
"2002","Adventure",
"2002","Advertising",
"2002","Africa",
"2002","Aging",
"2002","Agriculture",
"2002","AI",
"2002","AIDS",
"2002","Aircraft",
"2002","Algorithm",
"2002","Alternative energy",
"2002","Alzheimer's",
"2002","Ancient world",
"2002","Animals",
"2002","Animation",
"2002","Antarctica",
"2002","Anthropocene",
"2002","Anthropology",
"2002","Ants",
"2002","Apes",
"2002","Archaeology",
"2002","Architecture",
"2002","Art",
"2002","Arts",
"2002","Asia",
"2002","Asteroid",
"2002","Astrobiology",
"2002","Astronomy",
"2002","Atheism",
"2002","Augmented reality",
"2002","Autism",
"2002","Autism spectrum disorder",
"2002","Bacteria",
"2002","Beauty",
"2002","Bees",
"2002","Behavioral economics",
"2002","Best of the Web",
"2002","Big bang",
"2002","Big problems",
"2002","Biodiversity",
"2002","Bioethics",
"2002","Biology",
"2002","Biomechanics",
"2002","Biomimicry",
"2002","Bionics",
"2002","Biosphere",
"2002","Biotech",
"2002","Birds",
"2002","Blindness",
"2002","Blockchain",
"2002","Body language",
"2002","Books",
"2002","Botany",
"2002","Brain",
"2002","Brand",
"2002","Brazil",
"2002","Buddhism",
"2002","Bullying",
"2002","Business",
"2002","Cancer",
"2002","Capitalism",
"2002","Cars",
"2002","Cello",
"2002","Charter for compassion",
"2002","Chemistry",
"2002","Children",
"2002","China",
"2002","Choice",
"2002","Christianity",
"2002","Cities",
"2002","Climate change",
"2002","Cloud",
"2002","Code",
"2002","Cognitive science",
"2002","Collaboration",
"2002","Comedy",
"2002","Communication",
"2002","Community",
"2002","Compassion",
"2002","Complexity",
"2002","Composing",
"2002","Computers",
"2002","Conducting",
"2002","Consciousness",
"2002","Conservation",
"2002","Consumerism",
"2002","Cooperation",
"2002","Coral reefs",
"2002","Corruption",
"2002","Cosmos",
"2002","Creativity",
"2002","Crime",
"2002","Criminal Justice",
"2002","CRISPR",
"2002","Crowdsourcing",
"2002","Cryptocurrency",
"2002","Culture",
"2002","Curiosity",
"2002","Dance",
"2002","Dark matter",
"2002","Data",
"2002","Death",
"2002","Debate",
"2002","Decision-making",
"2002","Deextinction",
"2002","Demo",
"2002","Democracy",
"2002","Depression",
"2002","Design",
"2002","Development",
"2002","Dinosaurs",
"2002","Disability",
"2002","Disaster relief",
"2002","Discovery",
"2002","Disease",
"2002","Diversity",
"2002","DNA",
"2002","Driverless cars",
"2002","Drones",
"2002","Ebola",
"2002","Ecology",
"2002","Economics",
"2002","Education",
"2002","Egypt",
"2002","Electricity",
"2002","Emotions",
"2002","Empathy",
"2002","Encryption",
"2002","Energy",
"2002","Engineering",
"2002","Entertainment",
"2002","Entrepreneur",
"2002","Environment",
"2002","Epidemiology",
"2002","Europe",
"2002","Evil",
"2002","Evolution",
"2002","Evolutionary psychology",
"2002","Exercise",
"2002","Exoskeleton",
"2002","Exploration",
"2002","Extraterrestrial life",
"2002","Extreme sports",
"2002","Failure",
"2002","Faith",
"2002","Family",
"2002","Farming",
"2002","Fashion",
"2002","Fear",
"2002","Feminism",
"2002","Film",
"2002","Finance",
"2002","Fish",
"2002","Flight",
"2002","Food",
"2002","Foreign Policy",
"2002","Forensics",
"2002","Friendship",
"2002","Fungi",
"2002","Funny",
"2002","Future",
"2002","Gaming",
"2002","Garden",
"2002","Gender",
"2002","Gender equality",
"2002","Gender spectrum",
"2002","Genetics",
"2002","Geology",
"2002","Glacier",
"2002","Global commons",
"2002","Global development",
"2002","Global issues",
"2002","Goal-setting",
"2002","God",
"2002","Google",
"2002","Government",
"2002","Grammar",
"2002","Graphic design",
"2002","Green",
"2002","Guitar",
"2002","Guns",
"2002","Hack",
"2002","Happiness",
"2002","Health",
"2002","Health care",
"2002","Healthcare",
"2002","Hearing",
"2002","Heart health",
"2002","History",
"2002","HIV",
"2002","Homelessness",
"2002","Human body",
"2002","Human origins",
"2002","Humanity",
"2002","Humor",
"2002","Identity",
"2002","Illness",
"2002","Illusion",
"2002","Immigration",
"2002","Inclusion",
"2002","India",
"2002","Indigenous peoples",
"2002","Industrial design",
"2002","Inequality",
"2002","Infrastructure",
"2002","Innovation",
"2002","Insects",
"2002","Intelligence",
"2002","Interface design",
"2002","Internet",
"2002","Interview",
"2002","Introvert",
"2002","Invention",
"2002","Investment",
"2002","Iran",
"2002","Iraq",
"2002","Islam",
"2002","Jazz",
"2002","Journalism",
"2002","Justice system",
"2002","Language",
"2002","Latin America",
"2002","Law",
"2002","Leadership",
"2002","LGBT",
"2002","Library",
"2002","Life",
"2002","Literature",
"2002","Live music",
"2002","Love",
"2002","MacArthur grant",
"2002","Machine learning",
"2002","Magic",
"2002","Manufacturing",
"2002","Map",
"2002","Marine biology",
"2002","Marketing",
"2002","Markets",
"2002","Mars",
"2002","Materials",
"2002","Math",
"2002","Media",
"2002","Medical imaging",
"2002","Medical research",
"2002","Medicine",
"2002","Meditation",
"2002","Meme",
"2002","Memory",
"2002","Men",
"2002","Mental health",
"2002","Microbes",
"2002","Microbiology",
"2002","Microfinance",
"2002","Microsoft",
"2002","Middle East",
"2002","Military",
"2002","Mind",
"2002","Mindfulness",
"2002","Mining",
"2002","Mission blue",
"2002","Mobility",
"2002","Molecular biology",
"2002","Money",
"2002","Monkeys",
"2002","Moon",
"2002","Morality",
"2002","Motivation",
"2002","Movies",
"2002","Museums",
"2002","Music",
"2002","Nanoscale",
"2002","Narcotics",
"2002","NASA",
"2002","Natural disaster",
"2002","Natural resources",
"2002","Nature",
"2002","Neurology",
"2002","Neuroscience",
"2002","New York",
"2002","News",
"2002","Nobel prize",
"2002","Nonviolence",
"2002","Novel",
"2002","Nuclear energy",
"2002","Nuclear weapons",
"2002","Obesity",
"2002","Oceans",
"2002","Oil",
"2002","Online video",
"2002","Open-source",
"2002","Opioids",
"2002","Origami",
"2002","Pain",
"2002","Painting",
"2002","Paleontology",
"2002","Pandemic",
"2002","Parenting",
"2002","Peace",
"2002","Performance",
"2002","Performance art",
"2002","Person",
"2002","Personal growth",
"2002","Personality",
"2002","Pharmaceuticals",
"2002","Philanthropy",
"2002","Philosophy",
"2002","Photography",
"2002","Physics",
"2002","Physiology",
"2002","Piano",
"2002","Planets",
"2002","Plants",
"2002","Plastic",
"2002","Play",
"2002","Poetry",
"2002","Policy",
"2002","Politics",
"2002","Pollution",
"2002","Population",
"2002","Potential",
"2002","Poverty",
"2002","Prediction",
"2002","Pregnancy",
"2002","Presentation",
"2002","Primates",
"2002","Prison",
"2002","Privacy",
"2002","Product design",
"2002","Productivity",
"2002","Programming",
"2002","Prosthetics",
"2002","Protests",
"2002","Psychology",
"2002","PTSD",
"2002","Public health",
"2002","Public spaces",
"2002","Quantum physics",
"2002","Race",
"2002","Refugees",
"2002","Relationships",
"2002","Religion",
"2002","Resources",
"2002","Rivers",
"2002","Robots",
"2002","Rocket science",
"2002","Sanitation",
"2002","Science",
"2002","Science and art",
"2002","Science Fiction",
"2002","Security",
"2002","Self",
"2002","Senses",
"2002","Sex",
