,year1,tag_name,views
2130,1991,Sanitation,0
2131,1991,Science,317752
2132,1991,Science and art,0
2133,1991,Science Fiction,0
2134,1991,Security,0
2135,1991,Self,0
2136,1991,Senses,0
2137,1991,Sex,0
2138,1991,Sexual violence,0
2139,1991,Shopping,0
2140,1991,Sight,0
2141,1991,Simplicity,0
2142,1991,Singer,0
2143,1991,Skateboarding,0
2144,1991,Slavery,0
2145,1991,Sleep,0
2146,1991,Smell,0
2147,1991,Social change,0
2148,1991,Social media,0
2149,1991,Social science,0
2150,1991,Society,0
2151,1991,Sociology,0
2152,1991,Software,0
2153,1991,Solar energy,0
2154,1991,Solar system,0
2155,1991,Sound,0
2156,1991,South America,0
2157,1991,Space,0
2158,1991,Speech,0
2159,1991,Spoken word,0
2160,1991,Sports,0
2161,1991,Start-up,0
2162,1991,State-building,0
2163,1991,Statistics,0
2164,1991,Stigma,0
2165,1991,Storytelling,0
2166,1991,Street art,0
2167,1991,String theory,0
2168,1991,Student,0
2169,1991,Submarine,0
2170,1991,Success,0
2171,1991,Suicide,0
2172,1991,Sun,0
2173,1991,Surgery,0
2174,1991,Surveillance,0
2175,1991,Sustainability,0
2176,1991,Synthetic biology,0
2177,1991,Syria,0
2178,1991,Teaching,0
2179,1991,Technology,0
2180,1991,TED Books,0
2181,1991,TED en Espa\'f1ol,0
2182,1991,TED Fellows,0
2183,1991,TED Prize,0
2184,1991,TED Residency,0
2185,1991,TED-Ed,0
2186,1991,TEDMED,0
2187,1991,TEDNYC,0
2188,1991,TEDx,0
2189,1991,TEDYouth,0
2190,1991,Telecom,0
2191,1991,Telescopes,0
2192,1991,Television,0
2193,1991,Terrorism,0
2194,1991,Theater,0
2195,1991,Time,0
2196,1991,Toy,0
2197,1991,Trafficking,0
2198,1991,Transgender,0
2199,1991,Transportation,0
2200,1991,Travel,0
2201,1991,Trees,0
2202,1991,Trust,0
2203,1991,Typography,0
2204,1991,United States,0
2205,1991,Universe,317752
2206,1991,Urban,0
2207,1991,Urban planning,0
2208,1991,Vaccines,0
2209,1991,Violence,0
2210,1991,Violin,0
2211,1991,Virtual reality,0
2212,1991,Virus,0
2213,1991,Visualizations,0
2214,1991,Vocals,0
2215,1991,Vulnerability,0
2216,1991,War,0
2217,1991,Water,0
2218,1991,Weather,0
2219,1991,Web,0
2220,1991,Wikipedia,0
2221,1991,Wind energy,0
2222,1991,Women,0
2223,1991,Women in business,0
2224,1991,Work,0
2225,1991,Work-life balance,0
2226,1991,World cultures,0
2227,1991,Writing,0
2228,1991,Wunderkind,0
2229,1991,Youth,0
2230,1994,3d printing,0
2231,1994,Addiction,0
2232,1994,Adventure,0
2233,1994,Advertising,0
2234,1994,Africa,0
2235,1994,Aging,0
2236,1994,Agriculture,0
2237,1994,AI,574947
2238,1994,AIDS,0
2239,1994,Aircraft,0
2240,1994,Algorithm,0
2241,1994,Alternative energy,0
2242,1994,Alzheimer's,0
2243,1994,Ancient world,0
2244,1994,Animals,0
2245,1994,Animation,0
2246,1994,Antarctica,0
2247,1994,Anthropocene,0
2248,1994,Anthropology,0
2249,1994,Ants,0
2250,1994,Apes,0
2251,1994,Archaeology,0
2252,1994,Architecture,0
2253,1994,Art,0
2254,1994,Arts,0
2255,1994,Asia,0
2256,1994,Asteroid,0
2257,1994,Astrobiology,0
2258,1994,Astronomy,0
2259,1994,Atheism,0
2260,1994,Augmented reality,0
2261,1994,Autism,0
2262,1994,Autism spectrum disorder,0
2263,1994,Bacteria,0
2264,1994,Beauty,0
2265,1994,Bees,0
2266,1994,Behavioral economics,0
2267,1994,Best of the Web,0
2268,1994,Big bang,0
2269,1994,Big problems,0
2270,1994,Biodiversity,0
2271,1994,Bioethics,0
2272,1994,Biology,574947
2273,1994,Biomechanics,0
2274,1994,Biomimicry,0
2275,1994,Bionics,0
2276,1994,Biosphere,0
2277,1994,Biotech,0
2278,1994,Birds,0
2279,1994,Blindness,0
2280,1994,Blockchain,0
2281,1994,Body language,0
2282,1994,Books,0
2283,1994,Botany,0
2284,1994,Brain,0
2285,1994,Brand,0
2286,1994,Brazil,0
2287,1994,Buddhism,0
2288,1994,Bullying,0
2289,1994,Business,0
2290,1994,Cancer,0
2291,1994,Capitalism,0
2292,1994,Cars,0
2293,1994,Cello,0
2294,1994,Charter for compassion,0
2295,1994,Chemistry,0
2296,1994,Children,0
2297,1994,China,0
2298,1994,Choice,0
2299,1994,Christianity,0
2300,1994,Cities,0
2301,1994,Climate change,0
2302,1994,Cloud,0
2303,1994,Code,0
2304,1994,Cognitive science,0
2305,1994,Collaboration,0
2306,1994,Comedy,0
2307,1994,Communication,0
2308,1994,Community,0
2309,1994,Compassion,0
2310,1994,Complexity,0
2311,1994,Composing,0
2312,1994,Computers,574947
2313,1994,Conducting,0
2314,1994,Consciousness,0
2315,1994,Conservation,0
2316,1994,Consumerism,0
2317,1994,Cooperation,0
2318,1994,Coral reefs,0
2319,1994,Corruption,0
2320,1994,Cosmos,0
2321,1994,Creativity,0
2322,1994,Crime,0
2323,1994,Criminal Justice,0
2324,1994,CRISPR,0
2325,1994,Crowdsourcing,0
2326,1994,Cryptocurrency,0
2327,1994,Culture,0
2328,1994,Curiosity,0
2329,1994,Dance,0
2330,1994,Dark matter,0
2331,1994,Data,0
2332,1994,Death,0
2333,1994,Debate,0
2334,1994,Decision-making,0
2335,1994,Deextinction,0
2336,1994,Demo,0
2337,1994,Democracy,0
2338,1994,Depression,0
2339,1994,Design,0
2340,1994,Development,0
2341,1994,Dinosaurs,0
2342,1994,Disability,0
2343,1994,Disaster relief,0
2344,1994,Discovery,0
2345,1994,Disease,0
2346,1994,Diversity,0
2347,1994,DNA,0
2348,1994,Driverless cars,0
2349,1994,Drones,0
2350,1994,Ebola,0
2351,1994,Ecology,0
2352,1994,Economics,0
2353,1994,Education,0
2354,1994,Egypt,0
2355,1994,Electricity,0
2356,1994,Emotions,0
2357,1994,Empathy,0
2358,1994,Encryption,0
2359,1994,Energy,0
2360,1994,Engineering,574947
2361,1994,Entertainment,0
2362,1994,Entrepreneur,0
2363,1994,Environment,0
2364,1994,Epidemiology,0
2365,1994,Europe,0
2366,1994,Evil,0
2367,1994,Evolution,574947
2368,1994,Evolutionary psychology,0
2369,1994,Exercise,0
2370,1994,Exoskeleton,0
2371,1994,Exploration,0
2372,1994,Extraterrestrial life,0
2373,1994,Extreme sports,0
2374,1994,Failure,0
2375,1994,Faith,0
2376,1994,Family,0
2377,1994,Farming,0
2378,1994,Fashion,0
2379,1994,Fear,0
2380,1994,Feminism,0
2381,1994,Film,0
2382,1994,Finance,0
2383,1994,Fish,0
2384,1994,Flight,0
2385,1994,Food,0
2386,1994,Foreign Policy,0
2387,1994,Forensics,0
2388,1994,Friendship,0
2389,1994,Fungi,0
2390,1994,Funny,0
2391,1994,Future,574947
2392,1994,Gaming,0
2393,1994,Garden,0
2394,1994,Gender,0
2395,1994,Gender equality,0
2396,1994,Gender spectrum,0
2397,1994,Genetics,574947
2398,1994,Geology,0
2399,1994,Glacier,0
2400,1994,Global commons,0
2401,1994,Global development,0
2402,1994,Global issues,0
2403,1994,Goal-setting,0
2404,1994,God,0
2405,1994,Google,0
2406,1994,Government,0
2407,1994,Grammar,0
2408,1994,Graphic design,0
2409,1994,Green,0
2410,1994,Guitar,0
2411,1994,Guns,0
2412,1994,Hack,0
2413,1994,Happiness,0
2414,1994,Health,0
2415,1994,Health care,0
2416,1994,Healthcare,0
2417,1994,Hearing,0
2418,1994,Heart health,0
2419,1994,History,574947
2420,1994,HIV,0
2421,1994,Homelessness,0
2422,1994,Human body,0
2423,1994,Human origins,574947
2424,1994,Humanity,0
2425,1994,Humor,0
2426,1994,Identity,0
2427,1994,Illness,0
2428,1994,Illusion,0
2429,1994,Immigration,0
2430,1994,Inclusion,0
2431,1994,India,0
2432,1994,Indigenous peoples,0
2433,1994,Industrial design,0
2434,1994,Inequality,0
2435,1994,Infrastructure,0
2436,1994,Innovation,574947
2437,1994,Insects,0
2438,1994,Intelligence,0
2439,1994,Interface design,0
2440,1994,Internet,0
2441,1994,Interview,0
2442,1994,Introvert,0
2443,1994,Invention,0
2444,1994,Investment,0
2445,1994,Iran,0
2446,1994,Iraq,0
2447,1994,Islam,0
2448,1994,Jazz,0
2449,1994,Journalism,0
2450,1994,Justice system,0
2451,1994,Language,0
2452,1994,Latin America,0
2453,1994,Law,0
2454,1994,Leadership,0
2455,1994,LGBT,0
2456,1994,Library,0
2457,1994,Life,574947
2458,1994,Literature,0
2459,1994,Live music,0
2460,1994,Love,0
2461,1994,MacArthur grant,0
2462,1994,Machine learning,0
2463,1994,Magic,0
2464,1994,Manufacturing,0
2465,1994,Map,0
2466,1994,Marine biology,0
2467,1994,Marketing,0
2468,1994,Markets,0
2469,1994,Mars,0
2470,1994,Materials,0
2471,1994,Math,574947
2472,1994,Media,0
2473,1994,Medical imaging,0
2474,1994,Medical research,0
2475,1994,Medicine,0
2476,1994,Meditation,0
2477,1994,Meme,0
2478,1994,Memory,0
2479,1994,Men,0
2480,1994,Mental health,0
2481,1994,Microbes,0
2482,1994,Microbiology,0
2483,1994,Microfinance,0
2484,1994,Microsoft,0
2485,1994,Middle East,0
2486,1994,Military,0
2487,1994,Mind,0
2488,1994,Mindfulness,0
2489,1994,Mining,0
2490,1994,Mission blue,0
2491,1994,Mobility,0
2492,1994,Molecular biology,574947
2493,1994,Money,0
2494,1994,Monkeys,0
2495,1994,Moon,0
2496,1994,Morality,0
2497,1994,Motivation,0
2498,1994,Movies,0
2499,1994,Museums,0
2500,1994,Music,0
2501,1994,Nanoscale,0
2502,1994,Narcotics,0
2503,1994,NASA,0
2504,1994,Natural disaster,0
2505,1994,Natural resources,0
2506,1994,Nature,0
2507,1994,Neurology,0
2508,1994,Neuroscience,0
2509,1994,New York,0
2510,1994,News,0
2511,1994,Nobel prize,0
2512,1994,Nonviolence,0
2513,1994,Novel,0
2514,1994,Nuclear energy,0
2515,1994,Nuclear weapons,0
2516,1994,Obesity,0
2517,1994,Oceans,0
2518,1994,Oil,0
2519,1994,Online video,0
2520,1994,Open-source,0
2521,1994,Opioids,0
2522,1994,Origami,0
2523,1994,Pain,0
2524,1994,Painting,0
2525,1994,Paleontology,0
2526,1994,Pandemic,0
2527,1994,Parenting,0
2528,1994,Peace,0
2529,1994,Performance,0
2530,1994,Performance art,0
2531,1994,Person,0
2532,1994,Personal growth,0
2533,1994,Personality,0
2534,1994,Pharmaceuticals,0
2535,1994,Philanthropy,0
2536,1994,Philosophy,0
2537,1994,Photography,0
2538,1994,Physics,0
2539,1994,Physiology,0
2540,1994,Piano,0
2541,1994,Planets,0
2542,1994,Plants,0
2543,1994,Plastic,0
2544,1994,Play,0
2545,1994,Poetry,0
2546,1994,Policy,0
2547,1994,Politics,0
2548,1994,Pollution,0
2549,1994,Population,0
2550,1994,Potential,0
2551,1994,Poverty,0
2552,1994,Prediction,0
2553,1994,Pregnancy,0
2554,1994,Presentation,0
2555,1994,Primates,0
2556,1994,Prison,0
2557,1994,Privacy,0
2558,1994,Product design,0
2559,1994,Productivity,0
2560,1994,Programming,574947
2561,1994,Prosthetics,0
2562,1994,Protests,0
2563,1994,Psychology,0
2564,1994,PTSD,0
2565,1994,Public health,0
2566,1994,Public spaces,0
2567,1994,Quantum physics,0
2568,1994,Race,0
2569,1994,Refugees,0
2570,1994,Relationships,0
2571,1994,Religion,0
2572,1994,Resources,0
2573,1994,Rivers,0
2574,1994,Robots,0
2575,1994,Rocket science,0
2576,1994,Sanitation,0
2577,1994,Science,574947
2578,1994,Science and art,0
2579,1994,Science Fiction,0
2580,1994,Security,0
2581,1994,Self,0
2582,1994,Senses,0
2583,1994,Sex,0
2584,1994,Sexual violence,0
2585,1994,Shopping,0
2586,1994,Sight,0
2587,1994,Simplicity,0
2588,1994,Singer,0
2589,1994,Skateboarding,0
2590,1994,Slavery,0
2591,1994,Sleep,0
2592,1994,Smell,0
2593,1994,Social change,0
2594,1994,Social media,0
2595,1994,Social science,0
2596,1994,Society,0
2597,1994,Sociology,0
2598,1994,Software,0
2599,1994,Solar energy,0
2600,1994,Solar system,0
2601,1994,Sound,0
2602,1994,South America,0
2603,1994,Space,0
2604,1994,Speech,0
2605,1994,Spoken word,0
2606,1994,Sports,0
2607,1994,Start-up,0
2608,1994,State-building,0
2609,1994,Statistics,0
2610,1994,Stigma,0
2611,1994,Storytelling,0
2612,1994,Street art,0
2613,1994,String theory,0
2614,1994,Student,0
2615,1994,Submarine,0
2616,1994,Success,0
2617,1994,Suicide,0
2618,1994,Sun,0
2619,1994,Surgery,0
2620,1994,Surveillance,0
2621,1994,Sustainability,0
2622,1994,Synthetic biology,0
2623,1994,Syria,0
2624,1994,Teaching,0
2625,1994,Technology,574947
2626,1994,TED Books,0
2627,1994,TED en Espa\'f1ol,0
2628,1994,TED Fellows,0
2629,1994,TED Prize,0
2630,1994,TED Residency,0
2631,1994,TED-Ed,0
2632,1994,TEDMED,0
2633,1994,TEDNYC,0
2634,1994,TEDx,0
2635,1994,TEDYouth,0
2636,1994,Telecom,0
2637,1994,Telescopes,0
2638,1994,Television,0
2639,1994,Terrorism,0
2640,1994,Theater,0
2641,1994,Time,0
2642,1994,Toy,0
2643,1994,Trafficking,0
2644,1994,Transgender,0
2645,1994,Transportation,0
2646,1994,Travel,0
2647,1994,Trees,0
2648,1994,Trust,0
2649,1994,Typography,0
2650,1994,United States,0
2651,1994,Universe,0
2652,1994,Urban,0
2653,1994,Urban planning,0
2654,1994,Vaccines,0
2655,1994,Violence,0
2656,1994,Violin,0
2657,1994,Virtual reality,0
2658,1994,Virus,0
2659,1994,Visualizations,0
2660,1994,Vocals,0
2661,1994,Vulnerability,0
2662,1994,War,0
2663,1994,Water,0
2664,1994,Weather,0
2665,1994,Web,0
2666,1994,Wikipedia,0
2667,1994,Wind energy,0
2668,1994,Women,0
2669,1994,Women in business,0
2670,1994,Work,0
2671,1994,Work-life balance,0
2672,1994,World cultures,0
2673,1994,Writing,0
2674,1994,Wunderkind,0
2675,1994,Youth,0
2676,1998,3d printing,0
2677,1998,Addiction,0
2678,1998,Adventure,0
2679,1998,Advertising,0
2680,1998,Africa,0
2681,1998,Aging,0
2682,1998,Agriculture,0
2683,1998,AI,1878186
2684,1998,AIDS,0
2685,1998,Aircraft,0
2686,1998,Algorithm,0
2687,1998,Alternative energy,0
2688,1998,Alzheimer's,0
2689,1998,Ancient world,0
2690,1998,Animals,987588
2691,1998,Animation,0
2692,1998,Antarctica,0
2693,1998,Anthropocene,0
2694,1998,Anthropology,0
2695,1998,Ants,0
2696,1998,Apes,0
2697,1998,Archaeology,0
2698,1998,Architecture,0
2699,1998,Art,377627
2700,1998,Arts,0
2701,1998,Asia,0
2702,1998,Asteroid,0
2703,1998,Astrobiology,0
2704,1998,Astronomy,0
2705,1998,Atheism,0
2706,1998,Augmented reality,0
2707,1998,Autism,0
2708,1998,Autism spectrum disorder,0
2709,1998,Bacteria,0
2710,1998,Beauty,994053
2711,1998,Bees,0
2712,1998,Behavioral economics,0
2713,1998,Best of the Web,0
2714,1998,Big bang,0
2715,1998,Big problems,0
2716,1998,Biodiversity,0
2717,1998,Bioethics,0
2718,1998,Biology,0
2719,1998,Biomechanics,0
2720,1998,Biomimicry,0
2721,1998,Bionics,0
2722,1998,Biosphere,0
2723,1998,Biotech,0
2724,1998,Birds,0
2725,1998,Blindness,0
2726,1998,Blockchain,0
2727,1998,Body language,994053
2728,1998,Books,0
2729,1998,Botany,0
2730,1998,Brain,0
2731,1998,Brand,0
2732,1998,Brazil,0
2733,1998,Buddhism,0
2734,1998,Bullying,0
2735,1998,Business,0
2736,1998,Cancer,0
2737,1998,Capitalism,0
2738,1998,Cars,0
2739,1998,Cello,0
2740,1998,Charter for compassion,0
2741,1998,Chemistry,0
2742,1998,Children,379005
2743,1998,China,0
2744,1998,Choice,0
2745,1998,Christianity,0
2746,1998,Cities,0
2747,1998,Climate change,0
2748,1998,Cloud,0
2749,1998,Code,0
2750,1998,Cognitive science,0
2751,1998,Collaboration,0
2752,1998,Comedy,0
2753,1998,Communication,377627
2754,1998,Community,0
2755,1998,Compassion,0
2756,1998,Complexity,0
2757,1998,Composing,0
2758,1998,Computers,0
2759,1998,Conducting,0
2760,1998,Consciousness,0
2761,1998,Conservation,0
2762,1998,Consumerism,0
2763,1998,Cooperation,0
2764,1998,Coral reefs,0
2765,1998,Corruption,0
2766,1998,Cosmos,0
2767,1998,Creativity,377627
2768,1998,Crime,0
2769,1998,Criminal Justice,0
2770,1998,CRISPR,0
2771,1998,Crowdsourcing,0
2772,1998,Cryptocurrency,0
2773,1998,Culture,756632
2774,1998,Curiosity,0
2775,1998,Dance,0
2776,1998,Dark matter,0
2777,1998,Data,0
2778,1998,Death,1499181
2779,1998,Debate,0
2780,1998,Decision-making,0
2781,1998,Deextinction,0
2782,1998,Demo,194022
2783,1998,Democracy,0
2784,1998,Depression,0
2785,1998,Design,1944707
2786,1998,Development,0
2787,1998,Dinosaurs,0
2788,1998,Disability,0
2789,1998,Disaster relief,0
2790,1998,Discovery,0
2791,1998,Disease,0
2792,1998,Diversity,0
2793,1998,DNA,0
2794,1998,Driverless cars,0
2795,1998,Drones,194022
2796,1998,Ebola,0
2797,1998,Ecology,0
2798,1998,Economics,0
2799,1998,Education,377627
2800,1998,Egypt,0
2801,1998,Electricity,0
2802,1998,Emotions,0
2803,1998,Empathy,0
2804,1998,Encryption,0
2805,1998,Energy,0
2806,1998,Engineering,0
2807,1998,Entertainment,379005
2808,1998,Entrepreneur,0
2809,1998,Environment,0
2810,1998,Epidemiology,0
2811,1998,Europe,0
2812,1998,Evil,0
2813,1998,Evolution,0
2814,1998,Evolutionary psychology,0
2815,1998,Exercise,0
2816,1998,Exoskeleton,0
2817,1998,Exploration,0
2818,1998,Extraterrestrial life,0
2819,1998,Extreme sports,0
2820,1998,Failure,0
2821,1998,Faith,1499181
2822,1998,Family,0
2823,1998,Farming,0
2824,1998,Fashion,0
2825,1998,Fear,0
2826,1998,Feminism,0
2827,1998,Film,0
2828,1998,Finance,0
2829,1998,Fish,0
2830,1998,Flight,194022
2831,1998,Food,0
2832,1998,Foreign Policy,0
2833,1998,Forensics,0
2834,1998,Friendship,0
2835,1998,Fungi,0
2836,1998,Funny,0
2837,1998,Future,0
2838,1998,Gaming,379005
2839,1998,Garden,0
2840,1998,Gender,0
2841,1998,Gender equality,0
2842,1998,Gender spectrum,0
2843,1998,Genetics,0
2844,1998,Geology,987588
2845,1998,Glacier,0
2846,1998,Global commons,0
2847,1998,Global development,0
2848,1998,Global issues,0
2849,1998,Goal-setting,0
2850,1998,God,0
2851,1998,Google,0
2852,1998,Government,0
2853,1998,Grammar,0
2854,1998,Graphic design,0
2855,1998,Green,194022
2856,1998,Guitar,0
2857,1998,Guns,0
2858,1998,Hack,0
2859,1998,Happiness,0
2860,1998,Health,0
2861,1998,Health care,0
2862,1998,Healthcare,0
2863,1998,Hearing,0
2864,1998,Heart health,0
2865,1998,History,379005
2866,1998,HIV,0
2867,1998,Homelessness,0
2868,1998,Human body,0
2869,1998,Human origins,0
2870,1998,Humanity,0
2871,1998,Humor,0
2872,1998,Identity,0
2873,1998,Illness,0
2874,1998,Illusion,0
2875,1998,Immigration,0
2876,1998,Inclusion,0
2877,1998,India,0
2878,1998,Indigenous peoples,0
2879,1998,Industrial design,0
2880,1998,Inequality,0
2881,1998,Infrastructure,0
2882,1998,Innovation,0
2883,1998,Insects,0
2884,1998,Intelligence,0
2885,1998,Interface design,0
2886,1998,Internet,0
2887,1998,Interview,0
2888,1998,Introvert,0
2889,1998,Invention,0
2890,1998,Investment,0
2891,1998,Iran,0
2892,1998,Iraq,0
2893,1998,Islam,0
2894,1998,Jazz,0
2895,1998,Journalism,0
2896,1998,Justice system,0
2897,1998,Language,994053
2898,1998,Latin America,0
2899,1998,Law,0
2900,1998,Leadership,0
2901,1998,LGBT,0
2902,1998,Library,0
2903,1998,Life,987588
2904,1998,Literature,0
2905,1998,Live music,0
2906,1998,Love,0
2907,1998,MacArthur grant,0
2908,1998,Machine learning,0
2909,1998,Magic,0
2910,1998,Manufacturing,0
2911,1998,Map,0
2912,1998,Marine biology,0
2913,1998,Marketing,0
2914,1998,Markets,0
2915,1998,Mars,0
2916,1998,Materials,0
2917,1998,Math,0
2918,1998,Media,0
2919,1998,Medical imaging,0
2920,1998,Medical research,0
2921,1998,Medicine,0
2922,1998,Meditation,0
2923,1998,Meme,0
2924,1998,Memory,0
2925,1998,Men,379005
2926,1998,Mental health,0
2927,1998,Microbes,0
2928,1998,Microbiology,0
2929,1998,Microfinance,0
2930,1998,Microsoft,0
2931,1998,Middle East,0
2932,1998,Military,0
2933,1998,Mind,0
2934,1998,Mindfulness,0
2935,1998,Mining,0
2936,1998,Mission blue,0
2937,1998,Mobility,0
2938,1998,Molecular biology,0
2939,1998,Money,0
2940,1998,Monkeys,0
2941,1998,Moon,0
2942,1998,Morality,0
2943,1998,Motivation,0
2944,1998,Movies,0
2945,1998,Museums,0
2946,1998,Music,0
2947,1998,Nanoscale,0
2948,1998,Narcotics,0
2949,1998,NASA,0
2950,1998,Natural disaster,0
2951,1998,Natural resources,0
2952,1998,Nature,0
2953,1998,Neurology,0
2954,1998,Neuroscience,0
2955,1998,New York,0
2956,1998,News,0
2957,1998,Nobel prize,0
2958,1998,Nonviolence,0
2959,1998,Novel,0
2960,1998,Nuclear energy,0
2961,1998,Nuclear weapons,0
2962,1998,Obesity,0
2963,1998,Oceans,987588
2964,1998,Oil,0
2965,1998,Online video,0
2966,1998,Open-source,0
2967,1998,Opioids,0
2968,1998,Origami,0
2969,1998,Pain,0
2970,1998,Painting,0
2971,1998,Paleontology,0
2972,1998,Pandemic,0
2973,1998,Parenting,0
2974,1998,Peace,0
2975,1998,Performance,0
2976,1998,Performance art,0
2977,1998,Person,0
2978,1998,Personal growth,0
2979,1998,Personality,0
2980,1998,Pharmaceuticals,0
2981,1998,Philanthropy,0
2982,1998,Philosophy,0
2983,1998,Photography,0
2984,1998,Physics,0
2985,1998,Physiology,0
2986,1998,Piano,0
2987,1998,Planets,0
2988,1998,Plants,0
2989,1998,Plastic,0
2990,1998,Play,0
2991,1998,Poetry,0
2992,1998,Policy,0
2993,1998,Politics,0
2994,1998,Pollution,0
2995,1998,Population,0
2996,1998,Potential,0
2997,1998,Poverty,0
2998,1998,Prediction,0
2999,1998,Pregnancy,0
3000,1998,Presentation,0
3001,1998,Primates,0
3002,1998,Prison,0
3003,1998,Privacy,0
3004,1998,Product design,0
3005,1998,Productivity,0
3006,1998,Programming,0
3007,1998,Prosthetics,994053
3008,1998,Protests,0
3009,1998,Psychology,0
3010,1998,PTSD,0
3011,1998,Public health,0
3012,1998,Public spaces,0
3013,1998,Quantum physics,0
3014,1998,Race,0
3015,1998,Refugees,0
3016,1998,Relationships,0
3017,1998,Religion,1499181
3018,1998,Resources,0
3019,1998,Rivers,0
3020,1998,Robots,0
3021,1998,Rocket science,0
3022,1998,Sanitation,0
3023,1998,Science,987588
3024,1998,Science and art,0
3025,1998,Science Fiction,0
3026,1998,Security,0
3027,1998,Self,0
3028,1998,Senses,0
3029,1998,Sex,0
3030,1998,Sexual violence,0
3031,1998,Shopping,0
3032,1998,Sight,0
3033,1998,Simplicity,0
3034,1998,Singer,0
3035,1998,Skateboarding,0
3036,1998,Slavery,0
3037,1998,Sleep,0
3038,1998,Smell,0
3039,1998,Social change,0
3040,1998,Social media,0
3041,1998,Social science,0
3042,1998,Society,0
3043,1998,Sociology,0
3044,1998,Software,0
3045,1998,Solar energy,0
3046,1998,Solar system,0
3047,1998,Sound,0
3048,1998,South America,0
3049,1998,Space,0
3050,1998,Speech,0
3051,1998,Spoken word,0
3052,1998,Sports,994053
3053,1998,Start-up,0
3054,1998,State-building,0
3055,1998,Statistics,0
3056,1998,Stigma,0
3057,1998,Storytelling,0
3058,1998,Street art,0
3059,1998,String theory,0
3060,1998,Student,0
3061,1998,Submarine,987588
3062,1998,Success,0
3063,1998,Suicide,0
3064,1998,Sun,0
3065,1998,Surgery,0
3066,1998,Surveillance,0
3067,1998,Sustainability,0
3068,1998,Synthetic biology,0
3069,1998,Syria,0
3070,1998,Teaching,0
3071,1998,Technology,4053849
3072,1998,TED Books,0
3073,1998,TED en Espa\'f1ol,0
3074,1998,TED Fellows,0
3075,1998,TED Prize,0
3076,1998,TED Residency,0
3077,1998,TED-Ed,0
3078,1998,TEDMED,0
3079,1998,TEDNYC,0
3080,1998,TEDx,0
3081,1998,TEDYouth,0
3082,1998,Telecom,0
3083,1998,Telescopes,0
3084,1998,Television,0
3085,1998,Terrorism,0
3086,1998,Theater,0
3087,1998,Time,0
3088,1998,Toy,0
3089,1998,Trafficking,0
3090,1998,Transgender,0
3091,1998,Transportation,194022
3092,1998,Travel,0
3093,1998,Trees,0
3094,1998,Trust,0
3095,1998,Typography,0
3096,1998,United States,0
3097,1998,Universe,0
3098,1998,Urban,0
3099,1998,Urban planning,0
3100,1998,Vaccines,0
3101,1998,Violence,0
3102,1998,Violin,0
3103,1998,Virtual reality,0
3104,1998,Virus,0
3105,1998,Visualizations,0
3106,1998,Vocals,0
3107,1998,Vulnerability,0
3108,1998,War,0
3109,1998,Water,0
3110,1998,Weather,0
3111,1998,Web,0
3112,1998,Wikipedia,0
3113,1998,Wind energy,0
3114,1998,Women,379005
3115,1998,Women in business,0
3116,1998,Work,0
3117,1998,Work-life balance,0
3118,1998,World cultures,0
3119,1998,Writing,0
3120,1998,Wunderkind,0
3121,1998,Youth,0
3122,2001,3d printing,0
3123,2001,Addiction,0
3124,2001,Adventure,0
3125,2001,Advertising,0
3126,2001,Africa,0
3127,2001,Aging,0
3128,2001,Agriculture,0
3129,2001,AI,242208
3130,2001,AIDS,0
3131,2001,Aircraft,0
3132,2001,Algorithm,0
3133,2001,Alternative energy,0
3134,2001,Alzheimer's,0
3135,2001,Ancient world,0
3136,2001,Animals,0
3137,2001,Animation,0
3138,2001,Antarctica,0
3139,2001,Anthropocene,0
3140,2001,Anthropology,0
3141,2001,Ants,0
3142,2001,Apes,0
3143,2001,Archaeology,0
3144,2001,Architecture,0
3145,2001,Art,432905
3146,2001,Arts,0
3147,2001,Asia,0
3148,2001,Asteroid,0
3149,2001,Astrobiology,0
3150,2001,Astronomy,0
3151,2001,Atheism,0
3152,2001,Augmented reality,0
3153,2001,Autism,0
3154,2001,Autism spectrum disorder,0
3155,2001,Bacteria,0
3156,2001,Beauty,0
3157,2001,Bees,0
3158,2001,Behavioral economics,0
3159,2001,Best of the Web,0
3160,2001,Big bang,0
3161,2001,Big problems,0
3162,2001,Biodiversity,471070
3163,2001,Bioethics,0
3164,2001,Biology,471070
3165,2001,Biomechanics,0
3166,2001,Biomimicry,0
3167,2001,Bionics,0
3168,2001,Biosphere,0
3169,2001,Biotech,0
3170,2001,Birds,0
3171,2001,Blindness,0
3172,2001,Blockchain,0
3173,2001,Body language,0
3174,2001,Books,0
3175,2001,Botany,0
3176,2001,Brain,0
3177,2001,Brand,0
3178,2001,Brazil,0
3179,2001,Buddhism,0
3180,2001,Bullying,0
3181,2001,Business,0
3182,2001,Cancer,0
3183,2001,Capitalism,0
3184,2001,Cars,0
3185,2001,Cello,0
3186,2001,Charter for compassion,0
3187,2001,Chemistry,0
3188,2001,Children,0
3189,2001,China,0
3190,2001,Choice,0
3191,2001,Christianity,0
3192,2001,Cities,0
3193,2001,Climate change,0
3194,2001,Cloud,0
3195,2001,Code,0
3196,2001,Cognitive science,0
3197,2001,Collaboration,0
3198,2001,Comedy,471070
3199,2001,Communication,0
3200,2001,Community,0
3201,2001,Compassion,0
3202,2001,Complexity,0
3203,2001,Composing,0
3204,2001,Computers,0
3205,2001,Conducting,0
